FECHA;UNIDADES;YEAR;DIA;MES;DIA_SEMANA;FESTIVIDAD
26/03/2017;3;2017;26;3;domingo;dia_habil
27/03/2017;720;2017;27;3;lunes;dia_habil
28/03/2017;1065;2017;28;3;martes;dia_habil
29/03/2017;1210;2017;29;3;miercoles;dia_habil
30/03/2017;1475;2017;30;3;jueves;dia_habil
31/03/2017;2092;2017;31;3;viernes;dia_habil
1/04/2017;130;2017;1;4;sabado;dia_habil
2/04/2017;1;2017;2;4;domingo;dia_habil
3/04/2017;393;2017;3;4;lunes;dia_habil
4/04/2017;642;2017;4;4;martes;dia_habil
5/04/2017;808;2017;5;4;miercoles;dia_habil
6/04/2017;964;2017;6;4;jueves;dia_habil
7/04/2017;974;2017;7;4;viernes;dia_habil
8/04/2017;271;2017;8;4;sabado;dia_habil
9/04/2017;0;2017;9;4;domingo;sem_santa
10/04/2017;663;2017;10;4;lunes;sem_santa
11/04/2017;957;2017;11;4;martes;sem_santa
12/04/2017;646;2017;12;4;miercoles;sem_santa
13/04/2017;0;2017;13;4;jueves;sem_santa
14/04/2017;0;2017;14;4;viernes;sem_santa
15/04/2017;0;2017;15;4;sabado;sem_santa
16/04/2017;0;2017;16;4;domingo;dia_habil
17/04/2017;642;2017;17;4;lunes;dia_habil
18/04/2017;691;2017;18;4;martes;dia_habil
19/04/2017;803;2017;19;4;miercoles;dia_habil
20/04/2017;778;2017;20;4;jueves;dia_habil
21/04/2017;891;2017;21;4;viernes;dia_habil
22/04/2017;204;2017;22;4;sabado;dia_habil
23/04/2017;0;2017;23;4;domingo;dia_habil
24/04/2017;672;2017;24;4;lunes;dia_habil
25/04/2017;1015;2017;25;4;martes;dia_habil
26/04/2017;1100;2017;26;4;miercoles;dia_habil
27/04/2017;1265;2017;27;4;jueves;dia_habil
28/04/2017;1781;2017;28;4;viernes;dia_habil
29/04/2017;881;2017;29;4;sabado;dia_habil
30/04/2017;12;2017;30;4;domingo;dia_habil
1/05/2017;0;2017;1;5;lunes;festivo
2/05/2017;378;2017;2;5;martes;dia_habil
3/05/2017;596;2017;3;5;miercoles;dia_habil
4/05/2017;784;2017;4;5;jueves;dia_habil
5/05/2017;869;2017;5;5;viernes;dia_habil
6/05/2017;199;2017;6;5;sabado;dia_habil
7/05/2017;0;2017;7;5;domingo;dia_habil
8/05/2017;637;2017;8;5;lunes;dia_habil
9/05/2017;778;2017;9;5;martes;dia_habil
10/05/2017;931;2017;10;5;miercoles;dia_habil
11/05/2017;880;2017;11;5;jueves;dia_habil
12/05/2017;855;2017;12;5;viernes;dia_habil
13/05/2017;225;2017;13;5;sabado;dia_habil
14/05/2017;0;2017;14;5;domingo;madres
15/05/2017;629;2017;15;5;lunes;dia_habil
16/05/2017;770;2017;16;5;martes;dia_habil
17/05/2017;812;2017;17;5;miercoles;dia_habil
18/05/2017;904;2017;18;5;jueves;dia_habil
19/05/2017;878;2017;19;5;viernes;dia_habil
20/05/2017;281;2017;20;5;sabado;dia_habil
21/05/2017;0;2017;21;5;domingo;dia_habil
22/05/2017;632;2017;22;5;lunes;dia_habil
23/05/2017;912;2017;23;5;martes;dia_habil
24/05/2017;996;2017;24;5;miercoles;dia_habil
25/05/2017;1057;2017;25;5;jueves;dia_habil
26/05/2017;1105;2017;26;5;viernes;dia_habil
27/05/2017;431;2017;27;5;sabado;dia_habil
28/05/2017;0;2017;28;5;domingo;dia_habil
29/05/2017;0;2017;29;5;lunes;festivo
30/05/2017;1043;2017;30;5;martes;dia_habil
31/05/2017;2443;2017;31;5;miercoles;dia_habil
1/06/2017;566;2017;1;6;jueves;dia_habil
2/06/2017;633;2017;2;6;viernes;dia_habil
3/06/2017;145;2017;3;6;sabado;dia_habil
4/06/2017;0;2017;4;6;domingo;dia_habil
5/06/2017;581;2017;5;6;lunes;dia_habil
6/06/2017;731;2017;6;6;martes;dia_habil
7/06/2017;800;2017;7;6;miercoles;dia_habil
8/06/2017;843;2017;8;6;jueves;dia_habil
9/06/2017;839;2017;9;6;viernes;dia_habil
10/06/2017;219;2017;10;6;sabado;dia_habil
11/06/2017;0;2017;11;6;domingo;dia_habil
12/06/2017;610;2017;12;6;lunes;dia_habil
13/06/2017;790;2017;13;6;martes;dia_habil
14/06/2017;876;2017;14;6;miercoles;dia_habil
15/06/2017;791;2017;15;6;jueves;dia_habil
16/06/2017;850;2017;16;6;viernes;dia_habil
17/06/2017;251;2017;17;6;sabado;dia_habil
18/06/2017;4;2017;18;6;domingo;dia_habil
19/06/2017;0;2017;19;6;lunes;festivo
20/06/2017;719;2017;20;6;martes;dia_habil
21/06/2017;903;2017;21;6;miercoles;dia_habil
22/06/2017;1062;2017;22;6;jueves;dia_habil
23/06/2017;1025;2017;23;6;viernes;dia_habil
24/06/2017;259;2017;24;6;sabado;dia_habil
25/06/2017;0;2017;25;6;domingo;dia_habil
26/06/2017;0;2017;26;6;lunes;festivo
27/06/2017;776;2017;27;6;martes;dia_habil
28/06/2017;1231;2017;28;6;miercoles;dia_habil
29/06/2017;1502;2017;29;6;jueves;dia_habil
30/06/2017;2920;2017;30;6;viernes;dia_habil
1/07/2017;109;2017;1;7;sabado;dia_habil
2/07/2017;0;2017;2;7;domingo;dia_habil
3/07/2017;0;2017;3;7;lunes;festivo
4/07/2017;309;2017;4;7;martes;dia_habil
5/07/2017;651;2017;5;7;miercoles;dia_habil
6/07/2017;768;2017;6;7;jueves;dia_habil
7/07/2017;839;2017;7;7;viernes;dia_habil
8/07/2017;198;2017;8;7;sabado;dia_habil
9/07/2017;1;2017;9;7;domingo;dia_habil
10/07/2017;686;2017;10;7;lunes;dia_habil
11/07/2017;780;2017;11;7;martes;dia_habil
12/07/2017;851;2017;12;7;miercoles;dia_habil
13/07/2017;844;2017;13;7;jueves;dia_habil
14/07/2017;1003;2017;14;7;viernes;dia_habil
15/07/2017;218;2017;15;7;sabado;dia_habil
16/07/2017;1;2017;16;7;domingo;dia_habil
17/07/2017;704;2017;17;7;lunes;dia_habil
18/07/2017;862;2017;18;7;martes;dia_habil
19/07/2017;884;2017;19;7;miercoles;dia_habil
20/07/2017;2;2017;20;7;jueves;festivo
21/07/2017;823;2017;21;7;viernes;dia_habil
22/07/2017;221;2017;22;7;sabado;dia_habil
23/07/2017;0;2017;23;7;domingo;dia_habil
24/07/2017;695;2017;24;7;lunes;dia_habil
25/07/2017;988;2017;25;7;martes;dia_habil
26/07/2017;1154;2017;26;7;miercoles;dia_habil
27/07/2017;1251;2017;27;7;jueves;dia_habil
28/07/2017;1325;2017;28;7;viernes;dia_habil
29/07/2017;483;2017;29;7;sabado;dia_habil
30/07/2017;0;2017;30;7;domingo;dia_habil
31/07/2017;2061;2017;31;7;lunes;dia_habil
1/08/2017;620;2017;1;8;martes;dia_habil
2/08/2017;671;2017;2;8;miercoles;dia_habil
3/08/2017;824;2017;3;8;jueves;dia_habil
4/08/2017;892;2017;4;8;viernes;dia_habil
5/08/2017;189;2017;5;8;sabado;dia_habil
6/08/2017;0;2017;6;8;domingo;dia_habil
7/08/2017;0;2017;7;8;lunes;festivo
8/08/2017;621;2017;8;8;martes;dia_habil
9/08/2017;905;2017;9;8;miercoles;dia_habil
10/08/2017;965;2017;10;8;jueves;dia_habil
11/08/2017;884;2017;11;8;viernes;dia_habil
12/08/2017;247;2017;12;8;sabado;dia_habil
13/08/2017;0;2017;13;8;domingo;dia_habil
14/08/2017;668;2017;14;8;lunes;dia_habil
15/08/2017;933;2017;15;8;martes;dia_habil
16/08/2017;920;2017;16;8;miercoles;dia_habil
17/08/2017;993;2017;17;8;jueves;dia_habil
18/08/2017;930;2017;18;8;viernes;dia_habil
19/08/2017;224;2017;19;8;sabado;dia_habil
20/08/2017;1;2017;20;8;domingo;dia_habil
21/08/2017;0;2017;21;8;lunes;festivo
22/08/2017;621;2017;22;8;martes;dia_habil
23/08/2017;886;2017;23;8;miercoles;dia_habil
24/08/2017;923;2017;24;8;jueves;dia_habil
25/08/2017;1068;2017;25;8;viernes;dia_habil
26/08/2017;273;2017;26;8;sabado;dia_habil
27/08/2017;0;2017;27;8;domingo;dia_habil
28/08/2017;846;2017;28;8;lunes;dia_habil
29/08/2017;1141;2017;29;8;martes;dia_habil
30/08/2017;1570;2017;30;8;miercoles;dia_habil
31/08/2017;2214;2017;31;8;jueves;dia_habil
1/09/2017;581;2017;1;9;viernes;dia_habil
2/09/2017;152;2017;2;9;sabado;dia_habil
3/09/2017;0;2017;3;9;domingo;dia_habil
4/09/2017;523;2017;4;9;lunes;dia_habil
5/09/2017;707;2017;5;9;martes;dia_habil
6/09/2017;881;2017;6;9;miercoles;dia_habil
7/09/2017;525;2017;7;9;jueves;dia_habil
8/09/2017;832;2017;8;9;viernes;dia_habil
9/09/2017;193;2017;9;9;sabado;dia_habil
10/09/2017;1;2017;10;9;domingo;dia_habil
11/09/2017;653;2017;11;9;lunes;dia_habil
12/09/2017;763;2017;12;9;martes;dia_habil
13/09/2017;993;2017;13;9;miercoles;dia_habil
14/09/2017;845;2017;14;9;jueves;dia_habil
15/09/2017;821;2017;15;9;viernes;dia_habil
16/09/2017;160;2017;16;9;sabado;dia_habil
17/09/2017;0;2017;17;9;domingo;dia_habil
18/09/2017;631;2017;18;9;lunes;dia_habil
19/09/2017;761;2017;19;9;martes;dia_habil
20/09/2017;717;2017;20;9;miercoles;dia_habil
21/09/2017;850;2017;21;9;jueves;dia_habil
22/09/2017;815;2017;22;9;viernes;dia_habil
23/09/2017;184;2017;23;9;sabado;dia_habil
24/09/2017;2;2017;24;9;domingo;dia_habil
25/09/2017;817;2017;25;9;lunes;dia_habil
26/09/2017;965;2017;26;9;martes;dia_habil
27/09/2017;1194;2017;27;9;miercoles;dia_habil
28/09/2017;1363;2017;28;9;jueves;dia_habil
29/09/2017;1600;2017;29;9;viernes;dia_habil
30/09/2017;907;2017;30;9;sabado;dia_habil
1/10/2017;0;2017;1;10;domingo;dia_habil
2/10/2017;405;2017;2;10;lunes;dia_habil
3/10/2017;517;2017;3;10;martes;dia_habil
4/10/2017;735;2017;4;10;miercoles;dia_habil
5/10/2017;758;2017;5;10;jueves;dia_habil
6/10/2017;843;2017;6;10;viernes;dia_habil
7/10/2017;191;2017;7;10;sabado;dia_habil
8/10/2017;7;2017;8;10;domingo;dia_habil
9/10/2017;592;2017;9;10;lunes;dia_habil
10/10/2017;772;2017;10;10;martes;dia_habil
11/10/2017;908;2017;11;10;miercoles;dia_habil
12/10/2017;860;2017;12;10;jueves;dia_habil
13/10/2017;939;2017;13;10;viernes;dia_habil
14/10/2017;165;2017;14;10;sabado;dia_habil
15/10/2017;0;2017;15;10;domingo;dia_habil
16/10/2017;0;2017;16;10;lunes;festivo
17/10/2017;565;2017;17;10;martes;dia_habil
18/10/2017;792;2017;18;10;miercoles;dia_habil
19/10/2017;762;2017;19;10;jueves;dia_habil
20/10/2017;866;2017;20;10;viernes;dia_habil
21/10/2017;230;2017;21;10;sabado;dia_habil
22/10/2017;0;2017;22;10;domingo;dia_habil
23/10/2017;630;2017;23;10;lunes;dia_habil
24/10/2017;840;2017;24;10;martes;dia_habil
25/10/2017;953;2017;25;10;miercoles;dia_habil
26/10/2017;1045;2017;26;10;jueves;dia_habil
27/10/2017;1112;2017;27;10;viernes;dia_habil
28/10/2017;349;2017;28;10;sabado;dia_habil
29/10/2017;2;2017;29;10;domingo;dia_habil
30/10/2017;1248;2017;30;10;lunes;dia_habil
31/10/2017;2729;2017;31;10;martes;brujas
1/11/2017;541;2017;1;11;miercoles;dia_habil
2/11/2017;712;2017;2;11;jueves;dia_habil
3/11/2017;844;2017;3;11;viernes;dia_habil
4/11/2017;217;2017;4;11;sabado;dia_habil
5/11/2017;0;2017;5;11;domingo;dia_habil
6/11/2017;0;2017;6;11;lunes;festivo
7/11/2017;620;2017;7;11;martes;dia_habil
8/11/2017;849;2017;8;11;miercoles;dia_habil
9/11/2017;894;2017;9;11;jueves;dia_habil
10/11/2017;906;2017;10;11;viernes;dia_habil
11/11/2017;226;2017;11;11;sabado;dia_habil
12/11/2017;0;2017;12;11;domingo;dia_habil
13/11/2017;0;2017;13;11;lunes;festivo
14/11/2017;538;2017;14;11;martes;dia_habil
15/11/2017;785;2017;15;11;miercoles;dia_habil
16/11/2017;860;2017;16;11;jueves;dia_habil
17/11/2017;914;2017;17;11;viernes;dia_habil
18/11/2017;238;2017;18;11;sabado;dia_habil
19/11/2017;4;2017;19;11;domingo;dia_habil
20/11/2017;550;2017;20;11;lunes;dia_habil
21/11/2017;852;2017;21;11;martes;dia_habil
22/11/2017;932;2017;22;11;miercoles;dia_habil
23/11/2017;1172;2017;23;11;jueves;dia_habil
24/11/2017;1248;2017;24;11;viernes;dia_habil
25/11/2017;404;2017;25;11;sabado;dia_habil
26/11/2017;3;2017;26;11;domingo;dia_habil
27/11/2017;943;2017;27;11;lunes;dia_habil
28/11/2017;1319;2017;28;11;martes;dia_habil
29/11/2017;1726;2017;29;11;miercoles;dia_habil
30/11/2017;2977;2017;30;11;jueves;dia_habil
1/12/2017;649;2017;1;12;viernes;dia_habil
2/12/2017;178;2017;2;12;sabado;dia_habil
3/12/2017;1;2017;3;12;domingo;dia_habil
4/12/2017;550;2017;4;12;lunes;dia_habil
5/12/2017;779;2017;5;12;martes;dia_habil
6/12/2017;1001;2017;6;12;miercoles;dia_habil
7/12/2017;1044;2017;7;12;jueves;dia_habil
8/12/2017;1;2017;8;12;viernes;festivo
9/12/2017;148;2017;9;12;sabado;dia_habil
10/12/2017;0;2017;10;12;domingo;dia_habil
11/12/2017;784;2017;11;12;lunes;dia_habil
12/12/2017;1084;2017;12;12;martes;dia_habil
13/12/2017;1182;2017;13;12;miercoles;dia_habil
14/12/2017;1171;2017;14;12;jueves;dia_habil
15/12/2017;1173;2017;15;12;viernes;dia_habil
16/12/2017;262;2017;16;12;sabado;dia_habil
17/12/2017;0;2017;17;12;domingo;dia_habil
18/12/2017;959;2017;18;12;lunes;dia_habil
19/12/2017;1364;2017;19;12;martes;dia_habil
20/12/2017;1577;2017;20;12;miercoles;dia_habil
21/12/2017;1602;2017;21;12;jueves;dia_habil
22/12/2017;1645;2017;22;12;viernes;dia_habil
23/12/2017;496;2017;23;12;sabado;dia_habil
24/12/2017;0;2017;24;12;domingo;dia_habil
25/12/2017;0;2017;25;12;lunes;navidad
26/12/2017;1251;2017;26;12;martes;dia_habil
27/12/2017;2102;2017;27;12;miercoles;dia_habil
28/12/2017;3449;2017;28;12;jueves;dia_habil
29/12/2017;1084;2017;29;12;viernes;dia_habil
30/12/2017;18;2017;30;12;sabado;dia_habil
31/12/2017;0;2017;31;12;domingo;a_viejo
